case_index,route_id,pattern_group,pattern_id,design_speed_kmh,evaluation_speed_kmh,cycle_length_s,offset_step_s,grid_size_each_axis,number_of_offset_patterns,lambda01_design,lambda12_design,lambda23_design,L01_m,L12_m,L23_m,d_min_s_per_veh,representative_x1_s,representative_x2_s,representative_x3_s,number_of_exact_optima,number_within_0p1s,number_within_0p5s,number_within_1p0s,FTT_s_per_veh,TTT_s_per_veh,runtime_sec,hostname,delay_file,optima_file,array_definition,TTT_ratio_to_route_min,TTT_excess_pct_from_route_min
667,D50_H02,hce,H02,50.0,30.0,120.0,1.2,100,1000000,0.467,0.4,0.433,778.3333333333334,666.6666666666667,721.6666666666667,40.0,0.0,26.399999618530277,82.80000305175781,4654,4654,4876,8688,260.0,300.0,702.8931894302368,BuiltPC01,results\full_delay\case_0667__D50_H02__v30p0_delays.npy,results\optima\case_0667__D50_H02__v30p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.6666666666666667,66.66666666666667
668,D50_H02,hce,H02,50.0,32.5,120.0,1.2,100,1000000,0.467,0.4,0.433,778.3333333333334,666.6666666666667,721.6666666666667,40.43077087402344,34.79999923706055,0.0,81.5999984741211,8556,8556,12320,13878,240.00000000000009,280.43076923076933,708.0867981910706,BuiltPC01,results\full_delay\case_0668__D50_H02__v32p5_delays.npy,results\optima\case_0668__D50_H02__v32p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.5579487179487186,55.79487179487186
669,D50_H02,hce,H02,50.0,35.0,120.0,1.2,100,1000000,0.467,0.4,0.433,778.3333333333334,666.6666666666667,721.6666666666667,30.85714340209961,28.799999237060547,68.4000015258789,18.0,8510,8510,11220,11330,222.8571428571429,253.71428571428524,696.2670814990997,BuiltPC01,results\full_delay\case_0669__D50_H02__v35p0_delays.npy,results\optima\case_0669__D50_H02__v35p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.409523809523807,40.95238095238069
670,D50_H02,hce,H02,50.0,37.5,120.0,1.2,100,1000000,0.467,0.4,0.433,778.3333333333334,666.6666666666667,721.6666666666667,28.0,33.599998474121094,78.0,32.400001525878906,28175,28175,29445,31765,208.00000000000009,235.99999999999983,687.7899606227875,BuiltPC01,results\full_delay\case_0670__D50_H02__v37p5_delays.npy,results\optima\case_0670__D50_H02__v37p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.3111111111111102,31.111111111111022
671,D50_H02,hce,H02,50.0,40.0,120.0,1.2,100,1000000,0.467,0.4,0.433,778.3333333333334,666.6666666666667,721.6666666666667,15.0,38.400001525878906,86.4000015258789,45.59999847412109,9743,9743,9743,10701,195.0,210.0,696.9305515289307,BuiltPC01,results\full_delay\case_0671__D50_H02__v40p0_delays.npy,results\optima\case_0671__D50_H02__v40p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.1666666666666667,16.666666666666675
672,D50_H02,hce,H02,50.0,42.5,120.0,1.2,100,1000000,0.467,0.4,0.433,778.3333333333334,666.6666666666667,721.6666666666667,3.529411792755127,48.0,93.5999984741211,57.59999847412109,725,1053,1053,1053,183.5294117647059,187.0588250552904,715.8593668937683,BuiltPC01,results\full_delay\case_0672__D50_H02__v42p5_delays.npy,results\optima\case_0672__D50_H02__v42p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0392156947516134,3.921569475161335
673,D50_H02,hce,H02,50.0,45.0,120.0,1.2,100,1000000,0.467,0.4,0.433,778.3333333333334,666.6666666666667,721.6666666666667,6.666666507720947,50.400001525878906,0.0,58.79999923706055,1687,1687,1827,2135,173.33333333333337,180.0,694.2836649417877,BuiltPC01,results\full_delay\case_0673__D50_H02__v45p0_delays.npy,results\optima\case_0673__D50_H02__v45p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0,0.0
674,D50_H02,hce,H02,50.0,47.5,120.0,1.2,100,1000000,0.467,0.4,0.433,778.3333333333334,666.6666666666667,721.6666666666667,15.789473533630373,48.0,0.0,55.20000076293945,7565,7565,9069,9543,164.21052631578948,180.0,697.8156335353851,BuiltPC01,results\full_delay\case_0674__D50_H02__v47p5_delays.npy,results\optima\case_0674__D50_H02__v47p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0,0.0
675,D50_H02,hce,H02,50.0,50.0,120.0,1.2,100,1000000,0.467,0.4,0.433,778.3333333333334,666.6666666666667,721.6666666666667,24.0,44.400001525878906,0.0,52.79999923706055,18241,18241,19355,21481,156.0,180.0,689.0234150886536,BuiltPC01,results\full_delay\case_0675__D50_H02__v50p0_delays.npy,results\optima\case_0675__D50_H02__v50p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0,0.0
676,D50_H03,hce,H03,50.0,20.0,120.0,1.2,100,1000000,0.533,0.6,0.567,888.3333333333334,1000.0,945.0,30.0,28.799999237060547,76.80000305175781,30.0,27591,27591,28645,30691,510.0,540.0,713.9804294109344,BuiltPC01,results\full_delay\case_0676__D50_H03__v20p0_delays.npy,results\optima\case_0676__D50_H03__v20p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",2.3684210526315788,136.84210526315786
677,D50_H03,hce,H03,50.0,22.5,120.0,1.2,100,1000000,0.533,0.6,0.567,888.3333333333334,1000.0,945.0,37.33333206176758,0.0,52.79999923706055,45.59999847412109,3573,3573,5355,6019,453.3333333333333,490.6666674296056,717.4988965988159,BuiltPC01,results\full_delay\case_0677__D50_H03__v22p5_delays.npy,results\optima\case_0677__D50_H03__v22p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",2.152046786971954,115.20467869719542
678,D50_H03,hce,H03,50.0,25.0,120.0,1.2,100,1000000,0.533,0.6,0.567,888.3333333333334,1000.0,945.0,20.15999984741211,109.1999969482422,56.400001525878906,64.80000305175781,84,84,140,340,408.0,428.1599999999999,713.8681542873383,BuiltPC01,results\full_delay\case_0678__D50_H03__v25p0_delays.npy,results\optima\case_0678__D50_H03__v25p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.8778947368421048,87.78947368421048
679,D50_H03,hce,H03,50.0,27.5,120.0,1.2,100,1000000,0.533,0.6,0.567,888.3333333333334,1000.0,945.0,10.909090995788574,112.8000030517578,0.0,0.0,1413,1413,2355,2355,370.9090909090909,381.8181818181816,707.0636956691742,BuiltPC01,results\full_delay\case_0679__D50_H03__v27p5_delays.npy,results\optima\case_0679__D50_H03__v27p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.6746411483253578,67.46411483253578
680,D50_H03,hce,H03,50.0,30.0,120.0,1.2,100,1000000,0.533,0.6,0.567,888.3333333333334,1000.0,945.0,20.0,0.0,0.0,0.0,14443,14443,14843,16951,339.99999999999994,360.0,696.4978954792023,BuiltPC01,results\full_delay\case_0680__D50_H03__v30p0_delays.npy,results\optima\case_0680__D50_H03__v30p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.5789473684210527,57.89473684210527
681,D50_H03,hce,H03,50.0,32.5,120.0,1.2,100,1000000,0.533,0.6,0.567,888.3333333333334,1000.0,945.0,46.153846740722656,0.0,0.0,0.0,72365,72365,76845,78913,313.8461538461539,360.0,710.0244293212891,BuiltPC01,results\full_delay\case_0681__D50_H03__v32p5_delays.npy,results\optima\case_0681__D50_H03__v32p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.5789473684210527,57.89473684210527
682,D50_H03,hce,H03,50.0,35.0,120.0,1.2,100,1000000,0.533,0.6,0.567,888.3333333333334,1000.0,945.0,49.71428680419922,28.799999237060547,12.0,58.79999923706055,11340,11340,11340,13860,291.42857142857144,341.1428579057965,689.1267139911652,BuiltPC01,results\full_delay\case_0682__D50_H03__v35p0_delays.npy,results\optima\case_0682__D50_H03__v35p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.4962406048499848,49.62406048499848
683,D50_H03,hce,H03,50.0,37.5,120.0,1.2,100,1000000,0.533,0.6,0.567,888.3333333333334,1000.0,945.0,44.0,34.79999923706055,10.800000190734863,64.80000305175781,13801,13801,15451,15499,272.0,315.9999999999999,688.7356097698212,BuiltPC01,results\full_delay\case_0683__D50_H03__v37p5_delays.npy,results\optima\case_0683__D50_H03__v37p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.3859649122807012,38.59649122807012
684,D50_H03,hce,H03,50.0,40.0,120.0,1.2,100,1000000,0.533,0.6,0.567,888.3333333333334,1000.0,945.0,39.0,28.799999237060547,46.79999923706055,105.5999984741211,28231,28231,33685,34383,255.0,294.0,692.6325879096985,BuiltPC01,results\full_delay\case_0684__D50_H03__v40p0_delays.npy,results\optima\case_0684__D50_H03__v40p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.2894736842105263,28.947368421052634
685,D50_H03,hce,H03,50.0,42.5,120.0,1.2,100,1000000,0.533,0.6,0.567,888.3333333333334,1000.0,945.0,24.0,39.59999847412109,56.400001525878906,0.0,420,420,490,828,240.0,264.0,688.7266771793365,BuiltPC01,results\full_delay\case_0685__D50_H03__v42p5_delays.npy,results\optima\case_0685__D50_H03__v42p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.1578947368421053,15.789473684210531
686,D50_H03,hce,H03,50.0,45.0,120.0,1.2,100,1000000,0.533,0.6,0.567,888.3333333333334,1000.0,945.0,23.46666717529297,49.20000076293945,0.0,97.1999969482422,498,498,498,1622,226.66666666666663,250.1333333333331,698.7048351764679,BuiltPC01,results\full_delay\case_0686__D50_H03__v45p0_delays.npy,results\optima\case_0686__D50_H03__v45p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0970760233918118,9.707602339181175
687,D50_H03,hce,H03,50.0,47.5,120.0,1.2,100,1000000,0.533,0.6,0.567,888.3333333333334,1000.0,945.0,25.263158798217773,38.400001525878906,70.80000305175781,22.799999237060547,1382,1382,1580,1652,214.73684210526315,240.0,690.7707741260529,BuiltPC01,results\full_delay\case_0687__D50_H03__v47p5_delays.npy,results\optima\case_0687__D50_H03__v47p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0526315789473684,5.263157894736836
688,D50_H03,hce,H03,50.0,50.0,120.0,1.2,100,1000000,0.533,0.6,0.567,888.3333333333334,1000.0,945.0,24.0,44.400001525878906,0.0,52.79999923706055,18241,18241,19355,21481,204.0,228.0,686.9463458061218,BuiltPC01,results\full_delay\case_0688__D50_H03__v50p0_delays.npy,results\optima\case_0688__D50_H03__v50p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0,0.0
689,D50_H04,hce,H04,50.0,20.0,120.0,1.2,100,1000000,0.467,0.5,0.567,778.3333333333334,833.3333333333334,945.0,28.200000762939453,1.2000000476837158,19.200000762939453,92.4000015258789,546,546,1008,1348,460.2000000000001,488.4,722.7395634651184,BuiltPC01,results\full_delay\case_0689__D50_H04__v20p0_delays.npy,results\optima\case_0689__D50_H04__v20p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",2.5956632653061265,159.56632653061266
690,D50_H04,hce,H04,50.0,22.5,120.0,1.2,100,1000000,0.467,0.5,0.567,778.3333333333334,833.3333333333334,945.0,22.66666603088379,0.0,106.8000030517578,42.0,3219,3219,3973,3973,409.06666666666666,431.733336385091,724.5876672267914,BuiltPC01,results\full_delay\case_0690__D50_H04__v22p5_delays.npy,results\optima\case_0690__D50_H04__v22p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",2.2945011500058015,129.45011500058015
691,D50_H04,hce,H04,50.0,25.0,120.0,1.2,100,1000000,0.467,0.5,0.567,778.3333333333334,833.3333333333334,945.0,12.0,112.8000030517578,100.8000030517578,0.0,561,561,935,1023,368.16,380.1599999999996,714.8267996311188,BuiltPC01,results\full_delay\case_0691__D50_H04__v25p0_delays.npy,results\optima\case_0691__D50_H04__v25p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",2.0204081632653073,102.04081632653073
692,D50_H04,hce,H04,50.0,27.5,120.0,1.2,100,1000000,0.467,0.5,0.567,778.3333333333334,833.3333333333334,945.0,25.309091567993164,0.0,0.0,4.800000190734863,10829,10829,12495,12495,334.69090909090914,360.0,696.6033334732056,BuiltPC01,results\full_delay\case_0692__D50_H04__v27p5_delays.npy,results\optima\case_0692__D50_H04__v27p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.9132653061224518,91.32653061224518
693,D50_H04,hce,H04,50.0,30.0,120.0,1.2,100,1000000,0.467,0.5,0.567,778.3333333333334,833.3333333333334,945.0,48.0,0.0,22.799999237060547,39.59999847412109,57592,57592,61508,69736,306.79999999999995,354.79999999999995,704.9244883060455,BuiltPC01,results\full_delay\case_0693__D50_H04__v30p0_delays.npy,results\optima\case_0693__D50_H04__v30p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.885629251700683,88.5629251700683
694,D50_H04,hce,H04,50.0,32.5,120.0,1.2,100,1000000,0.467,0.5,0.567,778.3333333333334,833.3333333333334,945.0,37.846153259277344,22.799999237060547,62.400001525878906,72.0,3060,3230,5240,5320,283.20000000000005,321.0461538461538,702.5872704982758,BuiltPC01,results\full_delay\case_0694__D50_H04__v32p5_delays.npy,results\optima\case_0694__D50_H04__v32p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.7062401883830478,70.62401883830478
695,D50_H04,hce,H04,50.0,35.0,120.0,1.2,100,1000000,0.467,0.5,0.567,778.3333333333334,833.3333333333334,945.0,37.02857208251953,25.200000762939453,70.80000305175781,72.0,1504,1504,2720,3126,262.9714285714286,300.0,691.6461622714996,BuiltPC01,results\full_delay\case_0695__D50_H04__v35p0_delays.npy,results\optima\case_0695__D50_H04__v35p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.5943877551020433,59.43877551020434
696,D50_H04,hce,H04,50.0,37.5,120.0,1.2,100,1000000,0.467,0.5,0.567,778.3333333333334,833.3333333333334,945.0,32.0,31.200000762939453,58.79999923706055,112.8000030517578,724,724,892,1000,245.44000000000003,277.44000000000005,699.9869673252106,BuiltPC01,results\full_delay\case_0696__D50_H04__v37p5_delays.npy,results\optima\case_0696__D50_H04__v37p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.4744897959183698,47.44897959183698
697,D50_H04,hce,H04,50.0,40.0,120.0,1.2,100,1000000,0.467,0.5,0.567,778.3333333333334,833.3333333333334,945.0,26.100000381469727,43.20000076293945,0.0,94.8000030517578,4074,4074,4928,6412,230.1,256.1999999999994,695.1698334217072,BuiltPC01,results\full_delay\case_0697__D50_H04__v40p0_delays.npy,results\optima\case_0697__D50_H04__v40p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.361607142857142,36.16071428571419
698,D50_H04,hce,H04,50.0,42.5,120.0,1.2,100,1000000,0.467,0.5,0.567,778.3333333333334,833.3333333333334,945.0,23.43529319763184,54.0,0.0,97.1999969482422,450,450,450,590,216.5647058823529,240.0,705.6376004219055,BuiltPC01,results\full_delay\case_0698__D50_H04__v42p5_delays.npy,results\optima\case_0698__D50_H04__v42p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.2755102040816346,27.551020408163463
699,D50_H04,hce,H04,50.0,45.0,120.0,1.2,100,1000000,0.467,0.5,0.567,778.3333333333334,833.3333333333334,945.0,24.53333282470703,46.79999923706055,0.0,44.400001525878906,15361,15361,17435,18845,204.53333333333333,229.0666666666666,697.8927686214447,BuiltPC01,results\full_delay\case_0699__D50_H04__v45p0_delays.npy,results\optima\case_0699__D50_H04__v45p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.2174036281179155,21.74036281179155
700,D50_H04,hce,H04,50.0,47.5,120.0,1.2,100,1000000,0.467,0.5,0.567,778.3333333333334,833.3333333333334,945.0,13.768421173095703,49.20000076293945,0.0,49.20000076293945,4653,4653,5049,5445,193.7684210526316,207.53684210526308,696.060732126236,BuiltPC01,results\full_delay\case_0700__D50_H04__v47p5_delays.npy,results\optima\case_0700__D50_H04__v47p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.102980665950592,10.298066595059208
701,D50_H04,hce,H04,50.0,50.0,120.0,1.2,100,1000000,0.467,0.5,0.567,778.3333333333334,833.3333333333334,945.0,4.079999923706055,52.79999923706055,100.8000030517578,56.400001525878906,273,273,511,637,184.08,188.1599999999997,684.8077657222748,BuiltPC01,results\full_delay\case_0701__D50_H04__v50p0_delays.npy,results\optima\case_0701__D50_H04__v50p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0,0.0
702,D50_H05,hce,H05,50.0,20.0,120.0,1.2,100,1000000,0.533,0.5,0.433,888.3333333333334,833.3333333333334,721.6666666666667,40.20000076293945,28.799999237060547,0.0,0.0,27019,27019,33471,34685,439.8,480.0,717.4819943904877,BuiltPC01,results\full_delay\case_0702__D50_H05__v20p0_delays.npy,results\optima\case_0702__D50_H05__v20p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",2.6666666666666665,166.66666666666666
703,D50_H05,hce,H05,50.0,22.5,120.0,1.2,100,1000000,0.533,0.5,0.433,888.3333333333334,833.3333333333334,721.6666666666667,29.06666755676269,10.800000190734863,12.0,31.200000762939453,5032,5032,5430,7446,390.9333333333334,420.0,705.3700838088989,BuiltPC01,results\full_delay\case_0703__D50_H05__v22p5_delays.npy,results\optima\case_0703__D50_H05__v22p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",2.3333333333333335,133.33333333333334
704,D50_H05,hce,H05,50.0,25.0,120.0,1.2,100,1000000,0.533,0.5,0.433,888.3333333333334,833.3333333333334,721.6666666666667,12.0,112.8000030517578,100.8000030517578,0.0,561,561,935,1023,351.84000000000003,363.8399999999997,705.8311848640442,BuiltPC01,results\full_delay\case_0704__D50_H05__v25p0_delays.npy,results\optima\case_0704__D50_H05__v25p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",2.0213333333333314,102.13333333333314
705,D50_H05,hce,H05,50.0,27.5,120.0,1.2,100,1000000,0.533,0.5,0.433,888.3333333333334,833.3333333333334,721.6666666666667,25.090909957885746,0.0,109.1999969482422,39.59999847412109,1665,1665,1755,2439,319.8545454545455,344.9454545454546,714.0506343841553,BuiltPC01,results\full_delay\case_0705__D50_H05__v27p5_delays.npy,results\optima\case_0705__D50_H05__v27p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.9163636363636367,91.63636363636367
706,D50_H05,hce,H05,50.0,30.0,120.0,1.2,100,1000000,0.533,0.5,0.433,888.3333333333334,833.3333333333334,721.6666666666667,36.0,0.0,0.0,57.59999847412109,16225,16225,17875,19889,293.2,329.2,687.5620074272156,BuiltPC01,results\full_delay\case_0706__D50_H05__v30p0_delays.npy,results\optima\case_0706__D50_H05__v30p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.8288888888888888,82.88888888888889
707,D50_H05,hce,H05,50.0,32.5,120.0,1.2,100,1000000,0.533,0.5,0.433,888.3333333333334,833.3333333333334,721.6666666666667,37.846153259277344,0.0,16.799999237060547,80.4000015258789,8694,9072,9450,12096,270.6461538461539,308.4923076923078,696.340386390686,BuiltPC01,results\full_delay\case_0707__D50_H05__v32p5_delays.npy,results\optima\case_0707__D50_H05__v32p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.7138461538461545,71.38461538461544
708,D50_H05,hce,H05,50.0,35.0,120.0,1.2,100,1000000,0.533,0.5,0.433,888.3333333333334,833.3333333333334,721.6666666666667,39.42856979370117,28.799999237060547,36.0,105.5999984741211,3760,3760,6260,6610,251.31428571428572,290.7428571428572,694.0750598907471,BuiltPC01,results\full_delay\case_0708__D50_H05__v35p0_delays.npy,results\optima\case_0708__D50_H05__v35p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.6152380952380956,61.52380952380956
709,D50_H05,hce,H05,50.0,37.5,120.0,1.2,100,1000000,0.533,0.5,0.433,888.3333333333334,833.3333333333334,721.6666666666667,42.560001373291016,22.799999237060547,51.59999847412109,6.0,47532,47532,50688,55284,234.5600000000001,277.11999999999955,692.5405774116516,BuiltPC01,results\full_delay\case_0709__D50_H05__v37p5_delays.npy,results\optima\case_0709__D50_H05__v37p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.5395555555555531,53.955555555555314
710,D50_H05,hce,H05,50.0,40.0,120.0,1.2,100,1000000,0.533,0.5,0.433,888.3333333333334,833.3333333333334,721.6666666666667,27.899999618530277,28.799999237060547,61.20000076293945,20.399999618530277,4312,4312,4928,6320,219.9,247.7999999999999,695.1112153530121,BuiltPC01,results\full_delay\case_0710__D50_H05__v40p0_delays.npy,results\optima\case_0710__D50_H05__v40p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.376666666666666,37.6666666666666
711,D50_H05,hce,H05,50.0,42.5,120.0,1.2,100,1000000,0.533,0.5,0.433,888.3333333333334,833.3333333333334,721.6666666666667,26.96470642089844,33.599998474121094,70.80000305175781,33.599998474121094,19355,21065,23077,23629,206.96470588235297,233.929411764706,695.8860607147217,BuiltPC01,results\full_delay\case_0711__D50_H05__v42p5_delays.npy,results\optima\case_0711__D50_H05__v42p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.2996078431372555,29.960784313725554
