route_id,start_speed,end_speed,n_speeds,all_common_count,exists_common,observed_n_speeds_in_results_final,TTT_min_in_interval,TTT_max_in_interval,TTT_range,ttt_const_threshold,ttt_const_flag,common_flag,both_flag
324.0,37.5,45.0,4.0,483.0,1.0,4,174.6666666666665,183.9999999999995,9.333333333333002,0.0,0,1,0
324.0,37.5,47.5,5.0,483.0,1.0,5,171.1578947368414,183.9999999999995,12.84210526315809,0.0,0,1,0
324.0,37.5,50.0,6.0,0.0,0.0,6,167.9999999999995,183.9999999999995,16.0,0.0,0,0,0
324.0,40.0,40.0,1.0,19845.0,1.0,1,180.0,180.0,0.0,0.0,1,1,1
324.0,40.0,42.5,2.0,7965.0,1.0,2,179.9999999999998,180.0,1.9895196601282805e-13,0.0,0,1,0
324.0,40.0,45.0,3.0,567.0,1.0,3,174.6666666666665,180.0,5.333333333333513,0.0,0,1,0
324.0,40.0,47.5,4.0,567.0,1.0,4,171.1578947368414,180.0,8.8421052631586,0.0,0,1,0
324.0,40.0,50.0,5.0,0.0,0.0,5,167.9999999999995,180.0,12.000000000000512,0.0,0,0,0
324.0,42.5,42.5,1.0,9145.0,1.0,1,179.9999999999998,179.9999999999998,0.0,0.0,1,1,1
324.0,42.5,45.0,2.0,651.0,1.0,2,174.6666666666665,179.9999999999998,5.333333333333314,0.0,0,1,0
324.0,42.5,47.5,3.0,651.0,1.0,3,171.1578947368414,179.9999999999998,8.842105263158402,0.0,0,1,0
324.0,42.5,50.0,4.0,0.0,0.0,4,167.9999999999995,179.9999999999998,12.000000000000313,0.0,0,0,0
324.0,45.0,45.0,1.0,735.0,1.0,1,174.6666666666665,174.6666666666665,0.0,0.0,1,1,1
324.0,45.0,47.5,2.0,735.0,1.0,2,171.1578947368414,174.6666666666665,3.5087719298250875,0.0,0,1,0
324.0,45.0,50.0,3.0,0.0,0.0,3,167.9999999999995,174.6666666666665,6.666666666666998,0.0,0,0,0
324.0,47.5,47.5,1.0,12475.0,1.0,1,171.1578947368414,171.1578947368414,0.0,0.0,1,1,1
324.0,47.5,50.0,2.0,0.0,0.0,2,167.9999999999995,171.1578947368414,3.157894736841911,0.0,0,0,0
324.0,50.0,50.0,1.0,451.0,1.0,1,167.9999999999995,167.9999999999995,0.0,0.0,1,1,1
331.0,20.0,20.0,1.0,23125.0,1.0,1,257.9999999999994,257.9999999999994,0.0,0.0,1,1,1
331.0,20.0,22.5,2.0,0.0,0.0,2,219.9999999999993,257.9999999999994,38.000000000000085,0.0,0,0,0
331.0,20.0,25.0,3.0,0.0,0.0,3,180.0,257.9999999999994,77.99999999999937,0.0,0,0,0
331.0,20.0,27.5,4.0,0.0,0.0,4,180.0,257.9999999999994,77.99999999999937,0.0,0,0,0
331.0,20.0,30.0,5.0,0.0,0.0,5,180.0,257.9999999999994,77.99999999999937,0.0,0,0,0
331.0,20.0,32.5,6.0,0.0,0.0,6,176.307692307692,257.9999999999994,81.69230769230737,0.0,0,0,0
331.0,20.0,35.0,7.0,0.0,0.0,7,169.7142857142854,257.9999999999994,88.28571428571396,0.0,0,0,0
331.0,20.0,37.5,8.0,0.0,0.0,8,163.9999999999996,257.9999999999994,93.99999999999977,0.0,0,0,0
331.0,20.0,40.0,9.0,0.0,0.0,9,158.9999999999997,257.9999999999994,98.99999999999969,0.0,0,0,0
331.0,20.0,42.5,10.0,0.0,0.0,10,154.5882352941171,257.9999999999994,103.41176470588226,0.0,0,0,0
331.0,20.0,45.0,11.0,0.0,0.0,11,150.6666666666664,257.9999999999994,107.33333333333297,0.0,0,0,0
331.0,20.0,47.5,12.0,0.0,0.0,12,141.473684210526,257.9999999999994,116.52631578947339,0.0,0,0,0
331.0,20.0,50.0,13.0,0.0,0.0,13,132.0,257.9999999999994,125.99999999999937,0.0,0,0,0
331.0,22.5,22.5,1.0,15521.0,1.0,1,219.9999999999993,219.9999999999993,0.0,0.0,1,1,1
331.0,22.5,25.0,2.0,231.0,1.0,2,180.0,219.9999999999993,39.99999999999929,0.0,0,1,0
331.0,22.5,27.5,3.0,231.0,1.0,3,180.0,219.9999999999993,39.99999999999929,0.0,0,1,0
331.0,22.5,30.0,4.0,231.0,1.0,4,180.0,219.9999999999993,39.99999999999929,0.0,0,1,0
331.0,22.5,32.5,5.0,0.0,0.0,5,176.307692307692,219.9999999999993,43.69230769230728,0.0,0,0,0
331.0,22.5,35.0,6.0,0.0,0.0,6,169.7142857142854,219.9999999999993,50.28571428571388,0.0,0,0,0
331.0,22.5,37.5,7.0,0.0,0.0,7,163.9999999999996,219.9999999999993,55.99999999999969,0.0,0,0,0
331.0,22.5,40.0,8.0,0.0,0.0,8,158.9999999999997,219.9999999999993,60.9999999999996,0.0,0,0,0
331.0,22.5,42.5,9.0,0.0,0.0,9,154.5882352941171,219.9999999999993,65.41176470588218,0.0,0,0,0
331.0,22.5,45.0,10.0,0.0,0.0,10,150.6666666666664,219.9999999999993,69.33333333333289,0.0,0,0,0
331.0,22.5,47.5,11.0,0.0,0.0,11,141.473684210526,219.9999999999993,78.5263157894733,0.0,0,0,0
331.0,22.5,50.0,12.0,0.0,0.0,12,132.0,219.9999999999993,87.99999999999929,0.0,0,0,0
331.0,25.0,25.0,1.0,231.0,1.0,1,180.0,180.0,0.0,0.0,1,1,1
331.0,25.0,27.5,2.0,231.0,1.0,2,180.0,180.0,0.0,0.0,1,1,1
331.0,25.0,30.0,3.0,231.0,1.0,3,180.0,180.0,0.0,0.0,1,1,1
331.0,25.0,32.5,4.0,0.0,0.0,4,176.307692307692,180.0,3.692307692307992,0.0,0,0,0
331.0,25.0,35.0,5.0,0.0,0.0,5,169.7142857142854,180.0,10.28571428571459,0.0,0,0,0
331.0,25.0,37.5,6.0,0.0,0.0,6,163.9999999999996,180.0,16.000000000000398,0.0,0,0,0
331.0,25.0,40.0,7.0,0.0,0.0,7,158.9999999999997,180.0,21.000000000000313,0.0,0,0,0
331.0,25.0,42.5,8.0,0.0,0.0,8,154.5882352941171,180.0,25.411764705882888,0.0,0,0,0
331.0,25.0,45.0,9.0,0.0,0.0,9,150.6666666666664,180.0,29.3333333333336,0.0,0,0,0
331.0,25.0,47.5,10.0,0.0,0.0,10,141.473684210526,180.0,38.52631578947401,0.0,0,0,0
331.0,25.0,50.0,11.0,0.0,0.0,11,132.0,180.0,48.0,0.0,0,0,0
331.0,27.5,27.5,1.0,11259.0,1.0,1,180.0,180.0,0.0,0.0,1,1,1
331.0,27.5,30.0,2.0,11259.0,1.0,2,180.0,180.0,0.0,0.0,1,1,1
331.0,27.5,32.5,3.0,0.0,0.0,3,176.307692307692,180.0,3.692307692307992,0.0,0,0,0
331.0,27.5,35.0,4.0,0.0,0.0,4,169.7142857142854,180.0,10.28571428571459,0.0,0,0,0
331.0,27.5,37.5,5.0,0.0,0.0,5,163.9999999999996,180.0,16.000000000000398,0.0,0,0,0
331.0,27.5,40.0,6.0,0.0,0.0,6,158.9999999999997,180.0,21.000000000000313,0.0,0,0,0
331.0,27.5,42.5,7.0,0.0,0.0,7,154.5882352941171,180.0,25.411764705882888,0.0,0,0,0
331.0,27.5,45.0,8.0,0.0,0.0,8,150.6666666666664,180.0,29.3333333333336,0.0,0,0,0
331.0,27.5,47.5,9.0,0.0,0.0,9,141.473684210526,180.0,38.52631578947401,0.0,0,0,0
331.0,27.5,50.0,10.0,0.0,0.0,10,132.0,180.0,48.0,0.0,0,0,0
331.0,30.0,30.0,1.0,31943.0,1.0,1,180.0,180.0,0.0,0.0,1,1,1
331.0,30.0,32.5,2.0,0.0,0.0,2,176.307692307692,180.0,3.692307692307992,0.0,0,0,0
331.0,30.0,35.0,3.0,0.0,0.0,3,169.7142857142854,180.0,10.28571428571459,0.0,0,0,0
331.0,30.0,37.5,4.0,0.0,0.0,4,163.9999999999996,180.0,16.000000000000398,0.0,0,0,0
331.0,30.0,40.0,5.0,0.0,0.0,5,158.9999999999997,180.0,21.000000000000313,0.0,0,0,0
331.0,30.0,42.5,6.0,0.0,0.0,6,154.5882352941171,180.0,25.411764705882888,0.0,0,0,0
331.0,30.0,45.0,7.0,0.0,0.0,7,150.6666666666664,180.0,29.3333333333336,0.0,0,0,0
331.0,30.0,47.5,8.0,0.0,0.0,8,141.473684210526,180.0,38.52631578947401,0.0,0,0,0
331.0,30.0,50.0,9.0,0.0,0.0,9,132.0,180.0,48.0,0.0,0,0,0
331.0,32.5,32.5,1.0,1833.0,1.0,1,176.307692307692,176.307692307692,0.0,0.0,1,1,1
331.0,32.5,35.0,2.0,1599.0,1.0,2,169.7142857142854,176.307692307692,6.593406593406598,0.0,0,1,0
331.0,32.5,37.5,3.0,1443.0,1.0,3,163.9999999999996,176.307692307692,12.307692307692406,0.0,0,1,0
331.0,32.5,40.0,4.0,1287.0,1.0,4,158.9999999999997,176.307692307692,17.30769230769232,0.0,0,1,0
331.0,32.5,42.5,5.0,1131.0,1.0,5,154.5882352941171,176.307692307692,21.719457013574896,0.0,0,1,0
331.0,32.5,45.0,6.0,975.0,1.0,6,150.6666666666664,176.307692307692,25.641025641025607,0.0,0,1,0
331.0,32.5,47.5,7.0,0.0,0.0,7,141.473684210526,176.307692307692,34.83400809716602,0.0,0,0,0
331.0,32.5,50.0,8.0,0.0,0.0,8,132.0,176.307692307692,44.30769230769201,0.0,0,0,0
331.0,35.0,35.0,1.0,7011.0,1.0,1,169.7142857142854,169.7142857142854,0.0,0.0,1,1,1
331.0,35.0,37.5,2.0,6327.0,1.0,2,163.9999999999996,169.7142857142854,5.714285714285808,0.0,0,1,0
331.0,35.0,40.0,3.0,5643.0,1.0,3,158.9999999999997,169.7142857142854,10.714285714285722,0.0,0,1,0
331.0,35.0,42.5,4.0,4959.0,1.0,4,154.5882352941171,169.7142857142854,15.126050420168298,0.0,0,1,0
331.0,35.0,45.0,5.0,4275.0,1.0,5,150.6666666666664,169.7142857142854,19.04761904761901,0.0,0,1,0
331.0,35.0,47.5,6.0,0.0,0.0,6,141.473684210526,169.7142857142854,28.24060150375942,0.0,0,0,0
331.0,35.0,50.0,7.0,0.0,0.0,7,132.0,169.7142857142854,37.71428571428541,0.0,0,0,0
331.0,37.5,37.5,1.0,11063.0,1.0,1,163.9999999999996,163.9999999999996,0.0,0.0,1,1,1
331.0,37.5,40.0,2.0,9867.0,1.0,2,158.9999999999997,163.9999999999996,4.999999999999915,0.0,0,1,0
331.0,37.5,42.5,3.0,8671.0,1.0,3,154.5882352941171,163.9999999999996,9.41176470588249,0.0,0,1,0
331.0,37.5,45.0,4.0,7475.0,1.0,4,150.6666666666664,163.9999999999996,13.3333333333332,0.0,0,1,0
331.0,37.5,47.5,5.0,0.0,0.0,5,141.473684210526,163.9999999999996,22.526315789473614,0.0,0,0,0
331.0,37.5,50.0,6.0,0.0,0.0,6,132.0,163.9999999999996,31.999999999999602,0.0,0,0,0
331.0,40.0,40.0,1.0,15147.0,1.0,1,158.9999999999997,158.9999999999997,0.0,0.0,1,1,1
331.0,40.0,42.5,2.0,13311.0,1.0,2,154.5882352941171,158.9999999999997,4.411764705882575,0.0,0,1,0
331.0,40.0,45.0,3.0,11475.0,1.0,3,150.6666666666664,158.9999999999997,8.333333333333286,0.0,0,1,0
331.0,40.0,47.5,4.0,0.0,0.0,4,141.473684210526,158.9999999999997,17.5263157894737,0.0,0,0,0
331.0,40.0,50.0,5.0,0.0,0.0,5,132.0,158.9999999999997,26.999999999999687,0.0,0,0,0
331.0,42.5,42.5,1.0,18879.0,1.0,1,154.5882352941171,154.5882352941171,0.0,0.0,1,1,1
331.0,42.5,45.0,2.0,16275.0,1.0,2,150.6666666666664,154.5882352941171,3.9215686274507107,0.0,0,1,0
331.0,42.5,47.5,3.0,0.0,0.0,3,141.473684210526,154.5882352941171,13.114551083591124,0.0,0,0,0
331.0,42.5,50.0,4.0,0.0,0.0,4,132.0,154.5882352941171,22.588235294117112,0.0,0,0,0
331.0,45.0,45.0,1.0,21875.0,1.0,1,150.6666666666664,150.6666666666664,0.0,0.0,1,1,1
331.0,45.0,47.5,2.0,0.0,0.0,2,141.473684210526,150.6666666666664,9.192982456140413,0.0,0,0,0
331.0,45.0,50.0,3.0,0.0,0.0,3,132.0,150.6666666666664,18.6666666666664,0.0,0,0,0
331.0,47.5,47.5,1.0,330.0,1.0,1,141.473684210526,141.473684210526,0.0,0.0,1,1,1
331.0,47.5,50.0,2.0,2.0,1.0,2,132.0,141.473684210526,9.473684210525988,0.0,0,1,0
331.0,50.0,50.0,1.0,2.0,1.0,1,132.0,132.0,0.0,0.0,1,1,1
332.0,20.0,20.0,1.0,1085.0,1.0,1,299.9999999999998,299.9999999999998,0.0,0.0,1,1,1
332.0,20.0,22.5,2.0,0.0,0.0,2,294.6666666666663,299.9999999999998,5.333333333333485,0.0,0,0,0
332.0,20.0,25.0,3.0,0.0,0.0,3,263.9999999999994,299.9999999999998,36.0000000000004,0.0,0,0,0
332.0,20.0,27.5,4.0,0.0,0.0,4,234.5454545454543,299.9999999999998,65.45454545454547,0.0,0,0,0
332.0,20.0,30.0,5.0,0.0,0.0,5,199.9999999999998,299.9999999999998,99.99999999999997,0.0,0,0,0
332.0,20.0,32.5,6.0,0.0,0.0,6,180.0,299.9999999999998,119.99999999999977,0.0,0,0,0
332.0,20.0,35.0,7.0,0.0,0.0,7,179.9999999999998,299.9999999999998,119.99999999999997,0.0,0,0,0
332.0,20.0,37.5,8.0,0.0,0.0,8,179.9999999999998,299.9999999999998,119.99999999999997,0.0,0,0,0
332.0,20.0,40.0,9.0,0.0,0.0,9,167.9999999999998,299.9999999999998,131.99999999999997,0.0,0,0,0
332.0,20.0,42.5,10.0,0.0,0.0,10,157.4117647058818,299.9999999999998,142.58823529411796,0.0,0,0,0
332.0,20.0,45.0,11.0,0.0,0.0,11,150.6666666666663,299.9999999999998,149.33333333333348,0.0,0,0,0
332.0,20.0,47.5,12.0,0.0,0.0,12,147.1578947368418,299.9999999999998,152.84210526315798,0.0,0,0,0
332.0,20.0,50.0,13.0,0.0,0.0,13,143.9999999999997,299.9999999999998,156.00000000000009,0.0,0,0,0
332.0,22.5,22.5,1.0,330.0,1.0,1,294.6666666666663,294.6666666666663,0.0,0.0,1,1,1
332.0,22.5,25.0,2.0,0.0,0.0,2,263.9999999999994,294.6666666666663,30.666666666666913,0.0,0,0,0
332.0,22.5,27.5,3.0,0.0,0.0,3,234.5454545454543,294.6666666666663,60.12121212121198,0.0,0,0,0
332.0,22.5,30.0,4.0,0.0,0.0,4,199.9999999999998,294.6666666666663,94.66666666666649,0.0,0,0,0
332.0,22.5,32.5,5.0,0.0,0.0,5,180.0,294.6666666666663,114.66666666666629,0.0,0,0,0
332.0,22.5,35.0,6.0,0.0,0.0,6,179.9999999999998,294.6666666666663,114.66666666666649,0.0,0,0,0
332.0,22.5,37.5,7.0,0.0,0.0,7,179.9999999999998,294.6666666666663,114.66666666666649,0.0,0,0,0
332.0,22.5,40.0,8.0,0.0,0.0,8,167.9999999999998,294.6666666666663,126.66666666666649,0.0,0,0,0
332.0,22.5,42.5,9.0,0.0,0.0,9,157.4117647058818,294.6666666666663,137.25490196078448,0.0,0,0,0
332.0,22.5,45.0,10.0,0.0,0.0,10,150.6666666666663,294.6666666666663,144.0,0.0,0,0,0
332.0,22.5,47.5,11.0,0.0,0.0,11,147.1578947368418,294.6666666666663,147.5087719298245,0.0,0,0,0
332.0,22.5,50.0,12.0,0.0,0.0,12,143.9999999999997,294.6666666666663,150.6666666666666,0.0,0,0,0
332.0,25.0,25.0,1.0,16212.0,1.0,1,263.9999999999994,263.9999999999994,0.0,0.0,1,1,1
332.0,25.0,27.5,2.0,882.0,1.0,2,234.5454545454543,263.9999999999994,29.45454545454507,0.0,0,1,0
332.0,25.0,30.0,3.0,0.0,0.0,3,199.9999999999998,263.9999999999994,63.999999999999574,0.0,0,0,0
332.0,25.0,32.5,4.0,0.0,0.0,4,180.0,263.9999999999994,83.99999999999937,0.0,0,0,0
332.0,25.0,35.0,5.0,0.0,0.0,5,179.9999999999998,263.9999999999994,83.99999999999957,0.0,0,0,0
332.0,25.0,37.5,6.0,0.0,0.0,6,179.9999999999998,263.9999999999994,83.99999999999957,0.0,0,0,0
332.0,25.0,40.0,7.0,0.0,0.0,7,167.9999999999998,263.9999999999994,95.99999999999957,0.0,0,0,0
332.0,25.0,42.5,8.0,0.0,0.0,8,157.4117647058818,263.9999999999994,106.58823529411757,0.0,0,0,0
332.0,25.0,45.0,9.0,0.0,0.0,9,150.6666666666663,263.9999999999994,113.33333333333309,0.0,0,0,0
332.0,25.0,47.5,10.0,0.0,0.0,10,147.1578947368418,263.9999999999994,116.84210526315758,0.0,0,0,0
332.0,25.0,50.0,11.0,0.0,0.0,11,143.9999999999997,263.9999999999994,119.99999999999969,0.0,0,0,0
332.0,27.5,27.5,1.0,18237.0,1.0,1,234.5454545454543,234.5454545454543,0.0,0.0,1,1,1
332.0,27.5,30.0,2.0,2101.0,1.0,2,199.9999999999998,234.5454545454543,34.545454545454504,0.0,0,1,0
332.0,27.5,32.5,3.0,235.0,1.0,3,180.0,234.5454545454543,54.545454545454305,0.0,0,1,0
332.0,27.5,35.0,4.0,235.0,1.0,4,179.9999999999998,234.5454545454543,54.545454545454504,0.0,0,1,0
332.0,27.5,37.5,5.0,235.0,1.0,5,179.9999999999998,234.5454545454543,54.545454545454504,0.0,0,1,0
332.0,27.5,40.0,6.0,0.0,0.0,6,167.9999999999998,234.5454545454543,66.5454545454545,0.0,0,0,0
332.0,27.5,42.5,7.0,0.0,0.0,7,157.4117647058818,234.5454545454543,77.1336898395725,0.0,0,0,0
332.0,27.5,45.0,8.0,0.0,0.0,8,150.6666666666663,234.5454545454543,83.87878787878802,0.0,0,0,0
332.0,27.5,47.5,9.0,0.0,0.0,9,147.1578947368418,234.5454545454543,87.38755980861251,0.0,0,0,0
332.0,27.5,50.0,10.0,0.0,0.0,10,143.9999999999997,234.5454545454543,90.54545454545462,0.0,0,0,0
332.0,30.0,30.0,1.0,2101.0,1.0,1,199.9999999999998,199.9999999999998,0.0,0.0,1,1,1
332.0,30.0,32.5,2.0,235.0,1.0,2,180.0,199.9999999999998,19.9999999999998,0.0,0,1,0
332.0,30.0,35.0,3.0,235.0,1.0,3,179.9999999999998,199.9999999999998,20.0,0.0,0,1,0
332.0,30.0,37.5,4.0,235.0,1.0,4,179.9999999999998,199.9999999999998,20.0,0.0,0,1,0
332.0,30.0,40.0,5.0,0.0,0.0,5,167.9999999999998,199.9999999999998,32.0,0.0,0,0,0
332.0,30.0,42.5,6.0,0.0,0.0,6,157.4117647058818,199.9999999999998,42.58823529411799,0.0,0,0,0
332.0,30.0,45.0,7.0,0.0,0.0,7,150.6666666666663,199.9999999999998,49.33333333333351,0.0,0,0,0
332.0,30.0,47.5,8.0,0.0,0.0,8,147.1578947368418,199.9999999999998,52.842105263158004,0.0,0,0,0
332.0,30.0,50.0,9.0,0.0,0.0,9,143.9999999999997,199.9999999999998,56.000000000000114,0.0,0,0,0
332.0,32.5,32.5,1.0,273.0,1.0,1,180.0,180.0,0.0,0.0,1,1,1
332.0,32.5,35.0,2.0,273.0,1.0,2,179.9999999999998,180.0,1.9895196601282805e-13,0.0,0,1,0
332.0,32.5,37.5,3.0,273.0,1.0,3,179.9999999999998,180.0,1.9895196601282805e-13,0.0,0,1,0
332.0,32.5,40.0,4.0,0.0,0.0,4,167.9999999999998,180.0,12.000000000000199,0.0,0,0,0
332.0,32.5,42.5,5.0,0.0,0.0,5,157.4117647058818,180.0,22.588235294118192,0.0,0,0,0
332.0,32.5,45.0,6.0,0.0,0.0,6,150.6666666666663,180.0,29.333333333333712,0.0,0,0,0
332.0,32.5,47.5,7.0,0.0,0.0,7,147.1578947368418,180.0,32.8421052631582,0.0,0,0,0
332.0,32.5,50.0,8.0,0.0,0.0,8,143.9999999999997,180.0,36.00000000000031,0.0,0,0,0
332.0,35.0,35.0,1.0,6699.0,1.0,1,179.9999999999998,179.9999999999998,0.0,0.0,1,1,1
332.0,35.0,37.5,2.0,6699.0,1.0,2,179.9999999999998,179.9999999999998,0.0,0.0,1,1,1
332.0,35.0,40.0,3.0,0.0,0.0,3,167.9999999999998,179.9999999999998,12.0,0.0,0,0,0
332.0,35.0,42.5,4.0,0.0,0.0,4,157.4117647058818,179.9999999999998,22.588235294117993,0.0,0,0,0
332.0,35.0,45.0,5.0,0.0,0.0,5,150.6666666666663,179.9999999999998,29.333333333333513,0.0,0,0,0
332.0,35.0,47.5,6.0,0.0,0.0,6,147.1578947368418,179.9999999999998,32.842105263158004,0.0,0,0,0
332.0,35.0,50.0,7.0,0.0,0.0,7,143.9999999999997,179.9999999999998,36.000000000000114,0.0,0,0,0
332.0,37.5,37.5,1.0,20699.0,1.0,1,179.9999999999998,179.9999999999998,0.0,0.0,1,1,1
332.0,37.5,40.0,2.0,0.0,0.0,2,167.9999999999998,179.9999999999998,12.0,0.0,0,0,0
332.0,37.5,42.5,3.0,0.0,0.0,3,157.4117647058818,179.9999999999998,22.588235294117993,0.0,0,0,0
332.0,37.5,45.0,4.0,0.0,0.0,4,150.6666666666663,179.9999999999998,29.333333333333513,0.0,0,0,0
332.0,37.5,47.5,5.0,0.0,0.0,5,147.1578947368418,179.9999999999998,32.842105263158004,0.0,0,0,0
332.0,37.5,50.0,6.0,0.0,0.0,6,143.9999999999997,179.9999999999998,36.000000000000114,0.0,0,0,0
332.0,40.0,40.0,1.0,861.0,1.0,1,167.9999999999998,167.9999999999998,0.0,0.0,1,1,1
332.0,40.0,42.5,2.0,279.0,1.0,2,157.4117647058818,167.9999999999998,10.588235294117993,0.0,0,1,0
332.0,40.0,45.0,3.0,225.0,1.0,3,150.6666666666663,167.9999999999998,17.333333333333513,0.0,0,1,0
332.0,40.0,47.5,4.0,207.0,1.0,4,147.1578947368418,167.9999999999998,20.842105263158004,0.0,0,1,0
332.0,40.0,50.0,5.0,189.0,1.0,5,143.9999999999997,167.9999999999998,24.000000000000114,0.0,0,1,0
332.0,42.5,42.5,1.0,651.0,1.0,1,157.4117647058818,157.4117647058818,0.0,0.0,1,1,1
332.0,42.5,45.0,2.0,525.0,1.0,2,150.6666666666663,157.4117647058818,6.74509803921552,0.0,0,1,0
332.0,42.5,47.5,3.0,483.0,1.0,3,147.1578947368418,157.4117647058818,10.25386996904001,0.0,0,1,0
332.0,42.5,50.0,4.0,441.0,1.0,4,143.9999999999997,157.4117647058818,13.41176470588212,0.0,0,1,0
332.0,45.0,45.0,1.0,975.0,1.0,1,150.6666666666663,150.6666666666663,0.0,0.0,1,1,1
332.0,45.0,47.5,2.0,897.0,1.0,2,147.1578947368418,150.6666666666663,3.5087719298244906,0.0,0,1,0
332.0,45.0,50.0,3.0,819.0,1.0,3,143.9999999999997,150.6666666666663,6.6666666666666,0.0,0,1,0
332.0,47.5,47.5,1.0,2737.0,1.0,1,147.1578947368418,147.1578947368418,0.0,0.0,1,1,1
332.0,47.5,50.0,2.0,2499.0,1.0,2,143.9999999999997,147.1578947368418,3.1578947368421098,0.0,0,1,0
332.0,50.0,50.0,1.0,4851.0,1.0,1,143.9999999999997,143.9999999999997,0.0,0.0,1,1,1
333.0,20.0,20.0,1.0,23125.0,1.0,1,377.9999999999989,377.9999999999989,0.0,0.0,1,1,1
333.0,20.0,22.5,2.0,0.0,0.0,2,313.333333333333,377.9999999999989,64.66666666666595,0.0,0,0,0
333.0,20.0,25.0,3.0,0.0,0.0,3,300.0,377.9999999999989,77.99999999999892,0.0,0,0,0
333.0,20.0,27.5,4.0,0.0,0.0,4,293.4545454545449,377.9999999999989,84.54545454545399,0.0,0,0,0
333.0,20.0,30.0,5.0,0.0,0.0,5,267.9999999999995,377.9999999999989,109.99999999999943,0.0,0,0,0
333.0,20.0,32.5,6.0,0.0,0.0,6,240.0,377.9999999999989,137.99999999999892,0.0,0,0,0
333.0,20.0,35.0,7.0,0.0,0.0,7,214.2857142857139,377.9999999999989,163.714285714285,0.0,0,0,0
333.0,20.0,37.5,8.0,0.0,0.0,8,191.9999999999998,377.9999999999989,185.99999999999912,0.0,0,0,0
333.0,20.0,40.0,9.0,0.0,0.0,9,182.9999999999998,377.9999999999989,194.99999999999912,0.0,0,0,0
333.0,20.0,42.5,10.0,0.0,0.0,10,180.0,377.9999999999989,197.99999999999892,0.0,0,0,0
333.0,20.0,45.0,11.0,0.0,0.0,11,179.9999999999997,377.9999999999989,197.99999999999923,0.0,0,0,0
333.0,20.0,47.5,12.0,0.0,0.0,12,170.5263157894736,377.9999999999989,207.4736842105253,0.0,0,0,0
333.0,20.0,50.0,13.0,0.0,0.0,13,155.9999999999999,377.9999999999989,221.99999999999903,0.0,0,0,0
333.0,22.5,22.5,1.0,2541.0,1.0,1,313.333333333333,313.333333333333,0.0,0.0,1,1,1
333.0,22.5,25.0,2.0,2471.0,1.0,2,300.0,313.333333333333,13.333333333332973,0.0,0,1,0
333.0,22.5,27.5,3.0,0.0,0.0,3,293.4545454545449,313.333333333333,19.878787878788046,0.0,0,0,0
333.0,22.5,30.0,4.0,0.0,0.0,4,267.9999999999995,313.333333333333,45.333333333333485,0.0,0,0,0
333.0,22.5,32.5,5.0,0.0,0.0,5,240.0,313.333333333333,73.33333333333297,0.0,0,0,0
333.0,22.5,35.0,6.0,0.0,0.0,6,214.2857142857139,313.333333333333,99.04761904761907,0.0,0,0,0
333.0,22.5,37.5,7.0,0.0,0.0,7,191.9999999999998,313.333333333333,121.33333333333317,0.0,0,0,0
333.0,22.5,40.0,8.0,0.0,0.0,8,182.9999999999998,313.333333333333,130.33333333333317,0.0,0,0,0
333.0,22.5,42.5,9.0,0.0,0.0,9,180.0,313.333333333333,133.33333333333297,0.0,0,0,0
333.0,22.5,45.0,10.0,0.0,0.0,10,179.9999999999997,313.333333333333,133.3333333333333,0.0,0,0,0
333.0,22.5,47.5,11.0,0.0,0.0,11,170.5263157894736,313.333333333333,142.80701754385936,0.0,0,0,0
333.0,22.5,50.0,12.0,0.0,0.0,12,155.9999999999999,313.333333333333,157.3333333333331,0.0,0,0,0
333.0,25.0,25.0,1.0,21871.0,1.0,1,300.0,300.0,0.0,0.0,1,1,1
333.0,25.0,27.5,2.0,0.0,0.0,2,293.4545454545449,300.0,6.5454545454550725,0.0,0,0,0
333.0,25.0,30.0,3.0,0.0,0.0,3,267.9999999999995,300.0,32.00000000000051,0.0,0,0,0
333.0,25.0,32.5,4.0,0.0,0.0,4,240.0,300.0,60.0,0.0,0,0,0
333.0,25.0,35.0,5.0,0.0,0.0,5,214.2857142857139,300.0,85.71428571428609,0.0,0,0,0
333.0,25.0,37.5,6.0,0.0,0.0,6,191.9999999999998,300.0,108.0000000000002,0.0,0,0,0
333.0,25.0,40.0,7.0,0.0,0.0,7,182.9999999999998,300.0,117.0000000000002,0.0,0,0,0
333.0,25.0,42.5,8.0,0.0,0.0,8,180.0,300.0,120.0,0.0,0,0,0
333.0,25.0,45.0,9.0,0.0,0.0,9,179.9999999999997,300.0,120.00000000000031,0.0,0,0,0
333.0,25.0,47.5,10.0,0.0,0.0,10,170.5263157894736,300.0,129.4736842105264,0.0,0,0,0
333.0,25.0,50.0,11.0,0.0,0.0,11,155.9999999999999,300.0,144.0000000000001,0.0,0,0,0
333.0,27.5,27.5,1.0,1215.0,1.0,1,293.4545454545449,293.4545454545449,0.0,0.0,1,1,1
333.0,27.5,30.0,2.0,0.0,0.0,2,267.9999999999995,293.4545454545449,25.45454545454544,0.0,0,0,0
333.0,27.5,32.5,3.0,0.0,0.0,3,240.0,293.4545454545449,53.45454545454493,0.0,0,0,0
333.0,27.5,35.0,4.0,0.0,0.0,4,214.2857142857139,293.4545454545449,79.16883116883102,0.0,0,0,0
333.0,27.5,37.5,5.0,0.0,0.0,5,191.9999999999998,293.4545454545449,101.45454545454513,0.0,0,0,0
