x1_s,x2_s,delay_s_per_veh
74.39999999999999,58.8,60.0
74.39999999999999,60.0,60.0
74.39999999999999,61.199999999999996,60.0
74.39999999999999,62.4,60.0
74.39999999999999,63.599999999999994,60.0
74.39999999999999,64.8,60.0
74.39999999999999,66.0,60.0
74.39999999999999,67.2,60.0
74.39999999999999,68.39999999999999,60.0
74.39999999999999,69.6,60.0
74.39999999999999,70.8,60.0
74.39999999999999,72.0,60.0
74.39999999999999,73.2,60.0
74.39999999999999,74.39999999999999,60.0
74.39999999999999,75.6,60.0
74.39999999999999,76.8,60.0
74.39999999999999,78.0,60.0
74.39999999999999,79.2,60.0
74.39999999999999,80.39999999999999,60.0
74.39999999999999,81.6,60.0
74.39999999999999,82.8,60.0
74.39999999999999,84.0,60.0
74.39999999999999,85.2,60.0
74.39999999999999,86.39999999999999,60.0
74.39999999999999,87.6,61.2
74.39999999999999,88.8,62.4
74.39999999999999,90.0,63.6
74.39999999999999,91.2,64.8
74.39999999999999,92.39999999999999,66.0
74.39999999999999,93.6,67.2
74.39999999999999,94.8,68.4
74.39999999999999,96.0,69.6
74.39999999999999,97.2,70.8
74.39999999999999,98.39999999999999,72.0
74.39999999999999,99.6,73.2
74.39999999999999,100.8,74.4
74.39999999999999,102.0,75.6
74.39999999999999,103.2,76.8
74.39999999999999,104.39999999999999,78.0
74.39999999999999,105.6,79.2
74.39999999999999,106.8,80.4
74.39999999999999,108.0,81.6
74.39999999999999,109.2,81.6
74.39999999999999,110.39999999999999,81.6
74.39999999999999,111.6,80.4
74.39999999999999,112.8,79.2
74.39999999999999,114.0,78.0
74.39999999999999,115.19999999999999,76.8
74.39999999999999,116.39999999999999,75.6
74.39999999999999,117.6,74.4
74.39999999999999,118.8,73.2
75.6,0.0,72.0
75.6,1.2,70.8
75.6,2.4,69.6
75.6,3.5999999999999996,68.4
75.6,4.8,67.2
75.6,6.0,66.0
75.6,7.199999999999999,64.8
75.6,8.4,63.6
75.6,9.6,62.4
75.6,10.799999999999999,61.2
75.6,12.0,60.0
75.6,13.2,60.0
75.6,14.399999999999999,60.0
75.6,15.6,60.0
75.6,16.8,60.0
75.6,18.0,60.0
75.6,19.2,60.0
75.6,20.4,60.0
75.6,21.599999999999998,60.0
75.6,22.8,60.0
75.6,24.0,60.0
75.6,25.2,60.0
75.6,26.4,60.0
75.6,27.599999999999998,60.0
75.6,28.799999999999997,60.0
75.6,30.0,60.0
75.6,31.2,60.0
75.6,32.4,60.0
75.6,33.6,60.0
75.6,34.8,60.0
75.6,36.0,60.0
75.6,37.199999999999996,60.0
75.6,38.4,60.0
75.6,39.6,60.0
75.6,40.8,60.0
75.6,42.0,60.0
75.6,43.199999999999996,60.0
75.6,44.4,60.0
75.6,45.6,60.0
75.6,46.8,60.0
75.6,48.0,60.0
75.6,49.199999999999996,60.0
75.6,50.4,60.0
75.6,51.6,60.0
75.6,52.8,60.0
75.6,54.0,60.0
75.6,55.199999999999996,60.0
75.6,56.4,60.0
75.6,57.599999999999994,60.0
75.6,58.8,60.0
75.6,60.0,60.0
75.6,61.199999999999996,60.0
75.6,62.4,60.0
75.6,63.599999999999994,60.0
75.6,64.8,60.0
75.6,66.0,60.0
75.6,67.2,60.0
75.6,68.39999999999999,60.0
75.6,69.6,60.0
75.6,70.8,60.0
75.6,72.0,60.0
75.6,73.2,60.0
75.6,74.39999999999999,60.0
75.6,75.6,60.0
75.6,76.8,60.0
75.6,78.0,60.0
75.6,79.2,60.0
75.6,80.39999999999999,60.0
75.6,81.6,60.0
75.6,82.8,60.0
75.6,84.0,60.0
75.6,85.2,60.0
75.6,86.39999999999999,60.0
75.6,87.6,60.0
75.6,88.8,61.2
75.6,90.0,62.4
75.6,91.2,63.6
75.6,92.39999999999999,64.8
75.6,93.6,66.0
75.6,94.8,67.2
75.6,96.0,68.4
75.6,97.2,69.6
75.6,98.39999999999999,70.8
75.6,99.6,72.0
75.6,100.8,73.2
75.6,102.0,74.4
75.6,103.2,75.6
75.6,104.39999999999999,76.8
75.6,105.6,78.0
75.6,106.8,79.2
75.6,108.0,80.4
75.6,109.2,80.4
75.6,110.39999999999999,80.4
75.6,111.6,80.4
75.6,112.8,79.2
75.6,114.0,78.0
75.6,115.19999999999999,76.8
75.6,116.39999999999999,75.6
75.6,117.6,74.4
75.6,118.8,73.2
76.8,0.0,72.0
76.8,1.2,70.8
76.8,2.4,69.6
76.8,3.5999999999999996,68.4
76.8,4.8,67.2
76.8,6.0,66.0
76.8,7.199999999999999,64.8
76.8,8.4,63.6
76.8,9.6,62.4
76.8,10.799999999999999,61.2
76.8,12.0,60.0
76.8,13.2,60.0
76.8,14.399999999999999,60.0
76.8,15.6,60.0
76.8,16.8,60.0
76.8,18.0,60.0
76.8,19.2,60.0
76.8,20.4,60.0
76.8,21.599999999999998,60.0
76.8,22.8,60.0
76.8,24.0,60.0
76.8,25.2,60.0
76.8,26.4,60.0
76.8,27.599999999999998,60.0
76.8,28.799999999999997,60.0
76.8,30.0,60.0
76.8,31.2,60.0
76.8,32.4,60.0
76.8,33.6,60.0
76.8,34.8,60.0
76.8,36.0,60.0
76.8,37.199999999999996,60.0
76.8,38.4,60.0
76.8,39.6,60.0
76.8,40.8,60.0
76.8,42.0,60.0
76.8,43.199999999999996,60.0
76.8,44.4,60.0
76.8,45.6,60.0
76.8,46.8,60.0
76.8,48.0,60.0
76.8,49.199999999999996,60.0
76.8,50.4,60.0
76.8,51.6,60.0
76.8,52.8,60.0
76.8,54.0,60.0
76.8,55.199999999999996,60.0
76.8,56.4,60.0
76.8,57.599999999999994,60.0
76.8,58.8,60.0
76.8,60.0,60.0
76.8,61.199999999999996,60.0
76.8,62.4,60.0
76.8,63.599999999999994,60.0
76.8,64.8,60.0
76.8,66.0,60.0
76.8,67.2,60.0
76.8,68.39999999999999,60.0
76.8,69.6,60.0
76.8,70.8,60.0
76.8,72.0,60.0
76.8,73.2,60.0
76.8,74.39999999999999,60.0
76.8,75.6,60.0
76.8,76.8,60.0
76.8,78.0,60.0
76.8,79.2,60.0
76.8,80.39999999999999,60.0
76.8,81.6,60.0
76.8,82.8,60.0
76.8,84.0,60.0
76.8,85.2,60.0
76.8,86.39999999999999,60.0
76.8,87.6,60.0
76.8,88.8,60.0
76.8,90.0,61.2
76.8,91.2,62.4
76.8,92.39999999999999,63.6
76.8,93.6,64.8
76.8,94.8,66.0
76.8,96.0,67.2
76.8,97.2,68.4
76.8,98.39999999999999,69.6
76.8,99.6,70.8
76.8,100.8,72.0
76.8,102.0,73.2
76.8,103.2,74.4
76.8,104.39999999999999,75.6
76.8,105.6,76.8
76.8,106.8,78.0
76.8,108.0,79.2
76.8,109.2,79.2
76.8,110.39999999999999,79.2
76.8,111.6,79.2
76.8,112.8,79.2
76.8,114.0,78.0
76.8,115.19999999999999,76.8
76.8,116.39999999999999,75.6
76.8,117.6,74.4
76.8,118.8,73.2
78.0,0.0,72.0
78.0,1.2,70.8
78.0,2.4,69.6
78.0,3.5999999999999996,68.4
78.0,4.8,67.2
78.0,6.0,66.0
78.0,7.199999999999999,64.8
78.0,8.4,63.6
78.0,9.6,62.4
78.0,10.799999999999999,61.2
78.0,12.0,60.0
78.0,13.2,60.0
78.0,14.399999999999999,60.0
78.0,15.6,60.0
78.0,16.8,60.0
78.0,18.0,60.0
78.0,19.2,60.0
78.0,20.4,60.0
78.0,21.599999999999998,60.0
78.0,22.8,60.0
78.0,24.0,60.0
78.0,25.2,60.0
78.0,26.4,60.0
78.0,27.599999999999998,60.0
78.0,28.799999999999997,60.0
78.0,30.0,60.0
78.0,31.2,60.0
78.0,32.4,60.0
78.0,33.6,60.0
78.0,34.8,60.0
78.0,36.0,60.0
78.0,37.199999999999996,60.0
78.0,38.4,60.0
78.0,39.6,60.0
78.0,40.8,60.0
78.0,42.0,60.0
78.0,43.199999999999996,60.0
78.0,44.4,60.0
78.0,45.6,60.0
78.0,46.8,60.0
78.0,48.0,60.0
78.0,49.199999999999996,60.0
78.0,50.4,60.0
78.0,51.6,60.0
78.0,52.8,60.0
78.0,54.0,60.0
78.0,55.199999999999996,60.0
78.0,56.4,60.0
78.0,57.599999999999994,60.0
78.0,58.8,60.0
78.0,60.0,60.0
78.0,61.199999999999996,60.0
78.0,62.4,60.0
78.0,63.599999999999994,60.0
78.0,64.8,60.0
78.0,66.0,60.0
78.0,67.2,60.0
78.0,68.39999999999999,60.0
78.0,69.6,60.0
78.0,70.8,60.0
78.0,72.0,60.0
78.0,73.2,60.0
78.0,74.39999999999999,60.0
78.0,75.6,60.0
78.0,76.8,60.0
78.0,78.0,60.0
78.0,79.2,60.0
78.0,80.39999999999999,60.0
78.0,81.6,60.0
78.0,82.8,60.0
78.0,84.0,60.0
78.0,85.2,60.0
78.0,86.39999999999999,60.0
78.0,87.6,60.0
78.0,88.8,60.0
78.0,90.0,60.0
78.0,91.2,61.2
78.0,92.39999999999999,62.4
78.0,93.6,63.6
78.0,94.8,64.8
78.0,96.0,66.0
78.0,97.2,67.2
78.0,98.39999999999999,68.4
78.0,99.6,69.6
78.0,100.8,70.8
78.0,102.0,72.0
78.0,103.2,73.2
78.0,104.39999999999999,74.4
78.0,105.6,75.6
78.0,106.8,76.8
78.0,108.0,78.0
78.0,109.2,78.0
78.0,110.39999999999999,78.0
78.0,111.6,78.0
78.0,112.8,78.0
78.0,114.0,78.0
78.0,115.19999999999999,76.8
78.0,116.39999999999999,75.6
78.0,117.6,74.4
78.0,118.8,73.2
79.2,0.0,70.8
79.2,1.2,69.6
79.2,2.4,68.4
79.2,3.5999999999999996,67.2
79.2,4.8,66.0
79.2,6.0,64.8
79.2,7.199999999999999,63.6
79.2,8.4,62.4
79.2,9.6,61.2
79.2,10.799999999999999,60.0
79.2,12.0,58.8
79.2,13.2,58.8
79.2,14.399999999999999,58.8
79.2,15.6,58.8
79.2,16.8,58.8
79.2,18.0,58.8
79.2,19.2,58.8
79.2,20.4,58.8
79.2,21.599999999999998,58.8
79.2,22.8,58.8
79.2,24.0,58.8
79.2,25.2,58.8
79.2,26.4,58.8
79.2,27.599999999999998,58.8
79.2,28.799999999999997,58.8
79.2,30.0,58.8
79.2,31.2,60.0
79.2,32.4,60.0
79.2,33.6,60.0
79.2,34.8,60.0
79.2,36.0,60.0
79.2,37.199999999999996,60.0
79.2,38.4,60.0
79.2,39.6,60.0
79.2,40.8,60.0
79.2,42.0,60.0
79.2,43.199999999999996,60.0
79.2,44.4,60.0
79.2,45.6,60.0
79.2,46.8,60.0
79.2,48.0,60.0
79.2,49.199999999999996,60.0
79.2,50.4,60.0
79.2,51.6,60.0
79.2,52.8,60.0
79.2,54.0,60.0
79.2,55.199999999999996,60.0
79.2,56.4,60.0
79.2,57.599999999999994,60.0
79.2,58.8,60.0
79.2,60.0,60.0
79.2,61.199999999999996,60.0
79.2,62.4,60.0
79.2,63.599999999999994,60.0
79.2,64.8,60.0
79.2,66.0,60.0
79.2,67.2,60.0
79.2,68.39999999999999,60.0
79.2,69.6,60.0
79.2,70.8,60.0
79.2,72.0,60.0
79.2,73.2,60.0
79.2,74.39999999999999,60.0
79.2,75.6,60.0
79.2,76.8,60.0
79.2,78.0,60.0
79.2,79.2,60.0
79.2,80.39999999999999,60.0
79.2,81.6,60.0
79.2,82.8,60.0
79.2,84.0,60.0
79.2,85.2,60.0
79.2,86.39999999999999,60.0
79.2,87.6,60.0
79.2,88.8,60.0
79.2,90.0,60.0
79.2,91.2,61.2
79.2,92.39999999999999,62.4
79.2,93.6,63.6
79.2,94.8,64.8
79.2,96.0,66.0
79.2,97.2,67.2
79.2,98.39999999999999,68.4
79.2,99.6,69.6
79.2,100.8,70.8
79.2,102.0,72.0
79.2,103.2,72.0
79.2,104.39999999999999,73.2
79.2,105.6,74.4
79.2,106.8,75.6
79.2,108.0,76.8
79.2,109.2,76.8
79.2,110.39999999999999,76.8
79.2,111.6,76.8
79.2,112.8,76.8
79.2,114.0,76.8
79.2,115.19999999999999,75.6
79.2,116.39999999999999,74.4
79.2,117.6,73.2
79.2,118.8,72.0
80.39999999999999,0.0,69.6
80.39999999999999,1.2,68.4
80.39999999999999,2.4,67.2
80.39999999999999,3.5999999999999996,66.0
80.39999999999999,4.8,64.8
80.39999999999999,6.0,63.6
80.39999999999999,7.199999999999999,62.4
80.39999999999999,8.4,61.2
80.39999999999999,9.6,60.0
80.39999999999999,10.799999999999999,58.8
80.39999999999999,12.0,57.6
80.39999999999999,13.2,57.6
80.39999999999999,14.399999999999999,57.6
80.39999999999999,15.6,57.6
80.39999999999999,16.8,57.6
80.39999999999999,18.0,57.6
80.39999999999999,19.2,57.6
80.39999999999999,20.4,57.6
80.39999999999999,21.599999999999998,57.6
80.39999999999999,22.8,57.6
80.39999999999999,24.0,57.6
80.39999999999999,25.2,57.6
80.39999999999999,26.4,57.6
80.39999999999999,27.599999999999998,57.6
80.39999999999999,28.799999999999997,57.6
80.39999999999999,30.0,57.6
80.39999999999999,31.2,58.8
80.39999999999999,32.4,60.0
80.39999999999999,33.6,60.0
80.39999999999999,34.8,60.0
80.39999999999999,36.0,60.0
80.39999999999999,37.199999999999996,60.0
80.39999999999999,38.4,60.0
80.39999999999999,39.6,60.0
80.39999999999999,40.8,60.0
80.39999999999999,42.0,60.0
80.39999999999999,43.199999999999996,60.0
80.39999999999999,44.4,60.0
80.39999999999999,45.6,60.0
80.39999999999999,46.8,60.0
80.39999999999999,48.0,60.0
80.39999999999999,49.199999999999996,60.0
80.39999999999999,50.4,60.0
80.39999999999999,51.6,60.0
80.39999999999999,52.8,60.0
80.39999999999999,54.0,60.0
80.39999999999999,55.199999999999996,60.0
80.39999999999999,56.4,60.0
80.39999999999999,57.599999999999994,60.0
80.39999999999999,58.8,60.0
80.39999999999999,60.0,60.0
80.39999999999999,61.199999999999996,60.0
80.39999999999999,62.4,60.0
80.39999999999999,63.599999999999994,60.0
80.39999999999999,64.8,60.0
80.39999999999999,66.0,60.0
80.39999999999999,67.2,60.0
80.39999999999999,68.39999999999999,60.0
80.39999999999999,69.6,60.0
80.39999999999999,70.8,60.0
80.39999999999999,72.0,60.0
80.39999999999999,73.2,60.0
80.39999999999999,74.39999999999999,60.0
80.39999999999999,75.6,60.0
80.39999999999999,76.8,60.0
80.39999999999999,78.0,60.0
80.39999999999999,79.2,60.0
80.39999999999999,80.39999999999999,60.0
80.39999999999999,81.6,60.0
80.39999999999999,82.8,60.0
80.39999999999999,84.0,60.0
80.39999999999999,85.2,60.0
80.39999999999999,86.39999999999999,60.0
80.39999999999999,87.6,60.0
80.39999999999999,88.8,60.0
80.39999999999999,90.0,60.0
80.39999999999999,91.2,61.2
80.39999999999999,92.39999999999999,62.4
80.39999999999999,93.6,63.6
80.39999999999999,94.8,64.8
80.39999999999999,96.0,66.0
80.39999999999999,97.2,67.2
80.39999999999999,98.39999999999999,68.4
80.39999999999999,99.6,69.6
80.39999999999999,100.8,70.8
80.39999999999999,102.0,72.0
80.39999999999999,103.2,72.0
80.39999999999999,104.39999999999999,72.0
80.39999999999999,105.6,73.2
80.39999999999999,106.8,74.4
80.39999999999999,108.0,75.6
80.39999999999999,109.2,75.6
80.39999999999999,110.39999999999999,75.6
80.39999999999999,111.6,75.6
80.39999999999999,112.8,75.6
80.39999999999999,114.0,75.6
80.39999999999999,115.19999999999999,74.4
80.39999999999999,116.39999999999999,73.2
80.39999999999999,117.6,72.0
80.39999999999999,118.8,70.8
81.6,0.0,68.4
81.6,1.2,67.2
81.6,2.4,66.0
81.6,3.5999999999999996,64.8
81.6,4.8,63.6
81.6,6.0,62.4
81.6,7.199999999999999,61.2
81.6,8.4,60.0
81.6,9.6,58.8
81.6,10.799999999999999,57.6
81.6,12.0,56.4
81.6,13.2,56.4
81.6,14.399999999999999,56.4
81.6,15.6,56.4
81.6,16.8,56.4
81.6,18.0,56.4
81.6,19.2,56.4
81.6,20.4,56.4
81.6,21.599999999999998,56.4
81.6,22.8,56.4
81.6,24.0,56.4
81.6,25.2,56.4
81.6,26.4,56.4
81.6,27.599999999999998,56.4
81.6,28.799999999999997,56.4
81.6,30.0,56.4
81.6,31.2,57.6
81.6,32.4,58.8
81.6,33.6,60.0
81.6,34.8,60.0
81.6,36.0,60.0
81.6,37.199999999999996,60.0
81.6,38.4,60.0
81.6,39.6,60.0
81.6,40.8,60.0
81.6,42.0,60.0
81.6,43.199999999999996,60.0
81.6,44.4,60.0
81.6,45.6,60.0
81.6,46.8,60.0
81.6,48.0,60.0
81.6,49.199999999999996,60.0
81.6,50.4,60.0
81.6,51.6,60.0
81.6,52.8,60.0
81.6,54.0,60.0
81.6,55.199999999999996,60.0
81.6,56.4,60.0
81.6,57.599999999999994,60.0
81.6,58.8,60.0
81.6,60.0,60.0
81.6,61.199999999999996,60.0
81.6,62.4,60.0
81.6,63.599999999999994,60.0
81.6,64.8,60.0
81.6,66.0,60.0
81.6,67.2,60.0
81.6,68.39999999999999,60.0
81.6,69.6,60.0
81.6,70.8,60.0
81.6,72.0,60.0
81.6,73.2,60.0
81.6,74.39999999999999,60.0
81.6,75.6,60.0
81.6,76.8,60.0
81.6,78.0,60.0
81.6,79.2,60.0
81.6,80.39999999999999,60.0
81.6,81.6,60.0
81.6,82.8,60.0
81.6,84.0,60.0
81.6,85.2,60.0
81.6,86.39999999999999,60.0
81.6,87.6,60.0
81.6,88.8,60.0
81.6,90.0,60.0
81.6,91.2,61.2
81.6,92.39999999999999,62.4
81.6,93.6,63.6
81.6,94.8,64.8
81.6,96.0,66.0
81.6,97.2,67.2
81.6,98.39999999999999,68.4
81.6,99.6,69.6
81.6,100.8,70.8
81.6,102.0,72.0
81.6,103.2,72.0
81.6,104.39999999999999,72.0
81.6,105.6,72.0
81.6,106.8,73.2
81.6,108.0,74.4
81.6,109.2,74.4
81.6,110.39999999999999,74.4
81.6,111.6,74.4
81.6,112.8,74.4
81.6,114.0,74.4
81.6,115.19999999999999,73.2
81.6,116.39999999999999,72.0
81.6,117.6,70.8
81.6,118.8,69.6
82.8,0.0,67.2
82.8,1.2,66.0
82.8,2.4,64.8
82.8,3.5999999999999996,63.6
82.8,4.8,62.4
82.8,6.0,61.2
82.8,7.199999999999999,60.0
82.8,8.4,58.8
82.8,9.6,57.6
82.8,10.799999999999999,56.4
82.8,12.0,55.2
82.8,13.2,55.2
82.8,14.399999999999999,55.2
82.8,15.6,55.2
82.8,16.8,55.2
82.8,18.0,55.2
82.8,19.2,55.2
82.8,20.4,55.2
82.8,21.599999999999998,55.2
82.8,22.8,55.2
82.8,24.0,55.2
82.8,25.2,55.2
82.8,26.4,55.2
82.8,27.599999999999998,55.2
82.8,28.799999999999997,55.2
82.8,30.0,55.2
82.8,31.2,56.4
82.8,32.4,57.6
82.8,33.6,58.8
82.8,34.8,60.0
82.8,36.0,60.0
82.8,37.199999999999996,60.0
82.8,38.4,60.0
82.8,39.6,60.0
82.8,40.8,60.0
82.8,42.0,60.0
82.8,43.199999999999996,60.0
82.8,44.4,60.0
82.8,45.6,60.0
82.8,46.8,60.0
82.8,48.0,60.0
82.8,49.199999999999996,60.0
82.8,50.4,60.0
82.8,51.6,60.0
82.8,52.8,60.0
82.8,54.0,60.0
82.8,55.199999999999996,60.0
82.8,56.4,60.0
82.8,57.599999999999994,60.0
82.8,58.8,60.0
82.8,60.0,60.0
82.8,61.199999999999996,60.0
82.8,62.4,60.0
82.8,63.599999999999994,60.0
82.8,64.8,60.0
82.8,66.0,60.0
82.8,67.2,60.0
82.8,68.39999999999999,60.0
82.8,69.6,60.0
82.8,70.8,60.0
82.8,72.0,60.0
82.8,73.2,60.0
82.8,74.39999999999999,60.0
82.8,75.6,60.0
82.8,76.8,60.0
82.8,78.0,60.0
82.8,79.2,60.0
82.8,80.39999999999999,60.0
82.8,81.6,60.0
82.8,82.8,60.0
82.8,84.0,60.0
82.8,85.2,60.0
82.8,86.39999999999999,60.0
82.8,87.6,60.0
82.8,88.8,60.0
82.8,90.0,60.0
82.8,91.2,61.2
82.8,92.39999999999999,62.4
82.8,93.6,63.6
82.8,94.8,64.8
82.8,96.0,66.0
82.8,97.2,67.2
82.8,98.39999999999999,68.4
82.8,99.6,69.6
82.8,100.8,70.8
82.8,102.0,72.0
82.8,103.2,72.0
82.8,104.39999999999999,72.0
82.8,105.6,72.0
82.8,106.8,72.0
82.8,108.0,73.2
82.8,109.2,73.2
82.8,110.39999999999999,73.2
82.8,111.6,73.2
82.8,112.8,73.2
82.8,114.0,73.2
82.8,115.19999999999999,72.0
82.8,116.39999999999999,70.8
82.8,117.6,69.6
82.8,118.8,68.4
84.0,0.0,66.0
84.0,1.2,64.8
84.0,2.4,63.6
84.0,3.5999999999999996,62.4
84.0,4.8,61.2
84.0,6.0,60.0
84.0,7.199999999999999,58.8
84.0,8.4,57.6
84.0,9.6,56.4
84.0,10.799999999999999,55.2
84.0,12.0,54.0
84.0,13.2,54.0
84.0,14.399999999999999,54.0
84.0,15.6,54.0
84.0,16.8,54.0
84.0,18.0,54.0
84.0,19.2,54.0
84.0,20.4,54.0
84.0,21.599999999999998,54.0
84.0,22.8,54.0
84.0,24.0,54.0
84.0,25.2,54.0
84.0,26.4,54.0
84.0,27.599999999999998,54.0
84.0,28.799999999999997,54.0
84.0,30.0,54.0
84.0,31.2,55.2
84.0,32.4,56.4
84.0,33.6,57.6
84.0,34.8,58.8
84.0,36.0,60.0
84.0,37.199999999999996,60.0
84.0,38.4,60.0
84.0,39.6,60.0
84.0,40.8,60.0
84.0,42.0,60.0
84.0,43.199999999999996,60.0
84.0,44.4,60.0
84.0,45.6,60.0
84.0,46.8,60.0
84.0,48.0,60.0
84.0,49.199999999999996,60.0
84.0,50.4,60.0
84.0,51.6,60.0
84.0,52.8,60.0
84.0,54.0,60.0
84.0,55.199999999999996,60.0
84.0,56.4,60.0
84.0,57.599999999999994,60.0
84.0,58.8,60.0
84.0,60.0,60.0
84.0,61.199999999999996,60.0
84.0,62.4,60.0
84.0,63.599999999999994,60.0
84.0,64.8,60.0
84.0,66.0,60.0
84.0,67.2,60.0
84.0,68.39999999999999,60.0
84.0,69.6,60.0
84.0,70.8,60.0
84.0,72.0,60.0
84.0,73.2,60.0
84.0,74.39999999999999,60.0
84.0,75.6,60.0
84.0,76.8,60.0
84.0,78.0,60.0
84.0,79.2,60.0
84.0,80.39999999999999,60.0
84.0,81.6,60.0
84.0,82.8,60.0
84.0,84.0,60.0
84.0,85.2,60.0
84.0,86.39999999999999,60.0
84.0,87.6,60.0
84.0,88.8,60.0
84.0,90.0,60.0
84.0,91.2,61.2
84.0,92.39999999999999,62.4
84.0,93.6,63.6
84.0,94.8,64.8
84.0,96.0,66.0
84.0,97.2,67.2
84.0,98.39999999999999,68.4
84.0,99.6,69.6
84.0,100.8,70.8
84.0,102.0,72.0
84.0,103.2,72.0
84.0,104.39999999999999,72.0
84.0,105.6,72.0
84.0,106.8,72.0
84.0,108.0,72.0
84.0,109.2,72.0
84.0,110.39999999999999,72.0
84.0,111.6,72.0
84.0,112.8,72.0
84.0,114.0,72.0
84.0,115.19999999999999,70.8
84.0,116.39999999999999,69.6
84.0,117.6,68.4
84.0,118.8,67.2
85.2,0.0,66.0
85.2,1.2,64.8
85.2,2.4,63.6
85.2,3.5999999999999996,62.4
85.2,4.8,61.2
85.2,6.0,60.0
85.2,7.199999999999999,58.8
85.2,8.4,57.6
85.2,9.6,56.4
85.2,10.799999999999999,55.2
85.2,12.0,54.0
85.2,13.2,52.8
85.2,14.399999999999999,52.8
85.2,15.6,52.8
85.2,16.8,52.8
85.2,18.0,52.8
85.2,19.2,52.8
85.2,20.4,52.8
85.2,21.599999999999998,52.8
85.2,22.8,52.8
85.2,24.0,52.8
85.2,25.2,52.8
85.2,26.4,52.8
85.2,27.599999999999998,52.8
85.2,28.799999999999997,52.8
85.2,30.0,52.8
85.2,31.2,54.0
85.2,32.4,55.2
85.2,33.6,56.4
85.2,34.8,57.6
85.2,36.0,58.8
85.2,37.199999999999996,60.0
85.2,38.4,60.0
85.2,39.6,60.0
85.2,40.8,60.0
85.2,42.0,60.0
85.2,43.199999999999996,60.0
85.2,44.4,60.0
85.2,45.6,60.0
85.2,46.8,60.0
85.2,48.0,60.0
85.2,49.199999999999996,60.0
85.2,50.4,60.0
85.2,51.6,60.0
85.2,52.8,60.0
85.2,54.0,60.0
85.2,55.199999999999996,60.0
85.2,56.4,60.0
85.2,57.599999999999994,60.0
85.2,58.8,60.0
85.2,60.0,60.0
85.2,61.199999999999996,60.0
85.2,62.4,60.0
85.2,63.599999999999994,60.0
85.2,64.8,60.0
85.2,66.0,60.0
85.2,67.2,60.0
85.2,68.39999999999999,60.0
85.2,69.6,60.0
85.2,70.8,60.0
85.2,72.0,60.0
85.2,73.2,60.0
85.2,74.39999999999999,60.0
85.2,75.6,60.0
85.2,76.8,60.0
85.2,78.0,60.0
85.2,79.2,60.0
85.2,80.39999999999999,60.0
85.2,81.6,60.0
85.2,82.8,60.0
85.2,84.0,60.0
85.2,85.2,60.0
85.2,86.39999999999999,60.0
85.2,87.6,60.0
85.2,88.8,60.0
85.2,90.0,60.0
85.2,91.2,61.2
85.2,92.39999999999999,62.4
85.2,93.6,63.6
85.2,94.8,64.8
85.2,96.0,66.0
85.2,97.2,67.2
85.2,98.39999999999999,68.4
85.2,99.6,69.6
85.2,100.8,70.8
85.2,102.0,72.0
85.2,103.2,72.0
85.2,104.39999999999999,72.0
85.2,105.6,72.0
85.2,106.8,72.0
85.2,108.0,72.0
85.2,109.2,72.0
85.2,110.39999999999999,72.0
85.2,111.6,72.0
85.2,112.8,72.0
85.2,114.0,72.0
85.2,115.19999999999999,70.8
85.2,116.39999999999999,69.6
85.2,117.6,68.4
85.2,118.8,67.2
86.39999999999999,0.0,66.0
86.39999999999999,1.2,64.8
86.39999999999999,2.4,63.6
86.39999999999999,3.5999999999999996,62.4
86.39999999999999,4.8,61.2
86.39999999999999,6.0,60.0
86.39999999999999,7.199999999999999,58.8
86.39999999999999,8.4,57.6
86.39999999999999,9.6,56.4
86.39999999999999,10.799999999999999,55.2
86.39999999999999,12.0,54.0
86.39999999999999,13.2,52.8
86.39999999999999,14.399999999999999,51.6
86.39999999999999,15.6,51.6
86.39999999999999,16.8,51.6
86.39999999999999,18.0,51.6
86.39999999999999,19.2,51.6
86.39999999999999,20.4,51.6
86.39999999999999,21.599999999999998,51.6
86.39999999999999,22.8,51.6
86.39999999999999,24.0,51.6
86.39999999999999,25.2,51.6
86.39999999999999,26.4,51.6
86.39999999999999,27.599999999999998,51.6
86.39999999999999,28.799999999999997,51.6
86.39999999999999,30.0,51.6
86.39999999999999,31.2,52.8
86.39999999999999,32.4,54.0
86.39999999999999,33.6,55.2
86.39999999999999,34.8,56.4
86.39999999999999,36.0,57.6
86.39999999999999,37.199999999999996,58.8
86.39999999999999,38.4,60.0
86.39999999999999,39.6,60.0
86.39999999999999,40.8,60.0
86.39999999999999,42.0,60.0
86.39999999999999,43.199999999999996,60.0
86.39999999999999,44.4,60.0
86.39999999999999,45.6,60.0
86.39999999999999,46.8,60.0
86.39999999999999,48.0,60.0
86.39999999999999,49.199999999999996,60.0
86.39999999999999,50.4,60.0
86.39999999999999,51.6,60.0
86.39999999999999,52.8,60.0
86.39999999999999,54.0,60.0
86.39999999999999,55.199999999999996,60.0
86.39999999999999,56.4,60.0
86.39999999999999,57.599999999999994,60.0
86.39999999999999,58.8,60.0
86.39999999999999,60.0,60.0
86.39999999999999,61.199999999999996,60.0
86.39999999999999,62.4,60.0
86.39999999999999,63.599999999999994,60.0
86.39999999999999,64.8,60.0
86.39999999999999,66.0,60.0
86.39999999999999,67.2,60.0
86.39999999999999,68.39999999999999,60.0
86.39999999999999,69.6,60.0
86.39999999999999,70.8,60.0
86.39999999999999,72.0,60.0
